text,label
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://fmrilstkpa.tk/verify?id=rp3gmfagt11t Time sensitive.,1
"Dear customer, your refund of $75 has been processed. It will appear in your account within 5 business days.",0
Your PayPal account has been limited. Please update your information to restore access: http://9znrhke7ue.tk/verify?id=mso9qc9vioin,1
Wire transfer of $40147 is pending your approval. Review and authorize the transaction: http://emlo4fyfgq.ml/verify?id=khfgmphbjf3f,1
"Dear Emma, your order #981774 has been shipped and will arrive by Thursday.",0
"Dear Sarah, thank you for your purchase. Your invoice #650381 is attached for your records.",0
"Dear Emma, your order #402473 has been shipped and will arrive by Monday.",0
"Dear John, your password was successfully changed. If this was not you, contact IT support.
Thanks.",0
Your PayPal account has been limited. Please update your information to restore access: http://440vzqw8gy.ml/verify?id=mz05q7kgd75a,1
"Dear John, your order #207522 has been shipped and will arrive by Wednesday.",0
"Hi Alice, your monthly cloud usage report is ready. Total spend: $479.",0
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://9r6r13xwqi.xyz/verify?id=wxui05tisxnw Do not ignore this message.,1
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://ivex21hr6b.tk/verify?id=rs5dntlxkcek,1
Your package could not be delivered due to an incorrect address. Update your shipping info: http://u931muey05.xyz/verify?id=z1wyvd6my7j4,1
"Dear Emily, your account has been flagged for review. Provide your login credentials to continue: http://hucxcqg8gx.tk/verify?id=0aw2ldixdjov Do not ignore this message.",1
FW: Congratulations! You have been selected as the winner of our $24022 lottery. Claim your prize now: http://kftxkqri7r.ml/verify?id=k2tv0ybflgmo Time sensitive.,1
"Dear Bob, you have an unclaimed tax refund of $15166. Submit your details to receive payment: http://b2lagh8lav.ml/verify?id=755gzibhwhyf",1
"Dear David, your order #681101 has been shipped and will arrive by Tuesday.",0
"Dear customer, your refund of $133 has been processed. It will appear in your account within 5 business days.
Thanks.",0
Congratulations! You have been selected as the winner of our $47078 lottery. Claim your prize now: http://z8kidjvc0z.xyz/verify?id=xptorywe8lf9,1
Your PayPal account has been limited. Please update your information to restore access: http://7p75ha2bqw.tk/verify?id=33r26b5uvnnj,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://fqojt7juzt.ml/verify?id=eh1avl32benz,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://oanw9c1a2w.ml/verify?id=upd88uc5bg80",1
"Dear Alice, you have an unclaimed tax refund of $46608. Submit your details to receive payment: http://hd0gl1u828.tk/verify?id=z8qomqjx0y96",1
"Dear Sarah, thank you for your purchase. Your invoice #959358 is attached for your records.",0
"Hi Sarah, just a quick reminder about the project deadline this Tuesday. Please submit your work on time.",0
"Dear Bob, your order #840449 has been shipped and will arrive by Monday.
Thanks.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://nuh63t6r44.ml/verify?id=ttp6dn7f7mqz,1
"Dear David, thank you for your purchase. Your invoice #987556 is attached for your records. — Thanks.",0
"Dear John, your order #642191 has been shipped and will arrive by Thursday. — Thanks.",0
"ALERT: Your credit card ending in 6730 has been charged $44746. If this was not you, click here: http://yocrnr8fgp.xyz/verify?id=gempl2876ix8",1
"Dear customer, your refund of $464 has been processed. It will appear in your account within 5 business days.",0
"Dear customer, your refund of $249 has been processed. It will appear in your account within 5 business days.
Thanks.",0
"Dear Michael, thank you for your purchase. Your invoice #526753 is attached for your records.",0
"Dear Sarah, thank you for your purchase. Your invoice #163562 is attached for your records. (see attached) Thanks.",0
Your package could not be delivered due to an incorrect address. Update your shipping info: http://gen1mi8kqg.tk/verify?id=effae90ssjep,1
"RE: URGENT Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://5kl5xxh4dx.tk/verify?id=keyehny6x54d Time sensitive.",1
"Dear John, thank you for your purchase. Your invoice #245194 is attached for your records.",0
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://kp11qqab4a.ml/verify?id=vfiinixozp0p,1
"Dear customer, your refund of $359 has been processed. It will appear in your account within 5 business days.",0
"Dear Emma, thank you for your purchase. Your invoice #961145 is attached for your records.",0
"Hi John, your monthly cloud usage report is ready. Total spend: $150.",0
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://keeine5uoz.ml/verify?id=xac2cuufz7q2",1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://tuk1ztva8d.tk/verify?id=5kscyug4q7kl,1
"Hi Lisa, your monthly cloud usage report is ready. Total spend: $15.",0
"Hi Emma, your monthly cloud usage report is ready. Total spend: $456.",0
"Dear Lisa, your order #545747 has been shipped and will arrive by Monday.",0
Congratulations! You have been selected as the winner of our $1707 lottery. Claim your prize now: http://zkr2wasouo.tk/verify?id=389mu4257j9a,1
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://9wqpf9h2q3.xyz/verify?id=dipt64sp15fa,1
"Hi James, your monthly cloud usage report is ready. Total spend: $100.",0
"Dear Lisa, thank you for your purchase. Your invoice #301049 is attached for your records. — Thanks.",0
"Dear John, your order #818080 has been shipped and will arrive by Monday.",0
"Dear Sarah, your order #810960 has been shipped and will arrive by Thursday. (see attached) Thanks.",0
"Dear Emma, your order #465110 has been shipped and will arrive by Wednesday.",0
Wire transfer of $43829 is pending your approval. Review and authorize the transaction: http://3up70qniqc.tk/verify?id=0h3n5njqt35y,1
"Dear customer, your refund of $144 has been processed. It will appear in your account within 5 business days.
Thanks.",0
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://6s61vfre1k.xyz/verify?id=wpoxtpmwjaot,1
"Dear David, your order #980483 has been shipped and will arrive by Wednesday.",0
"Dear David, your account has been flagged for review. Provide your login credentials to continue: http://w578hz8wv9.tk/verify?id=cn2euzbvlhh8",1
"Hi Emma, your monthly cloud usage report is ready. Total spend: $117.",0
"Dear Sarah, your order #673919 has been shipped and will arrive by Wednesday.",0
"Dear James, thank you for your purchase. Your invoice #513117 is attached for your records.",0
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://6lmaxll1h5.xyz/verify?id=8ht97zn0p64x,1
"Dear customer, your refund of $167 has been processed. It will appear in your account within 5 business days.",0
"Dear James, thank you for your purchase. Your invoice #839283 is attached for your records.",0
Your PayPal account has been limited. Please update your information to restore access: http://j7ot0vxjyr.tk/verify?id=93xodmksgudd,1
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://0enk80ecj4.ml/verify?id=uogofyom4ejt",1
"ALERT: Your credit card ending in 9889 has been charged $34696. If this was not you, click here: http://pb464kz68f.xyz/verify?id=1zpufsc47e6s",1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://pq6szq1g6x.xyz/verify?id=s6mfe4pa151y,1
Wire transfer of $33862 is pending your approval. Review and authorize the transaction: http://tsp1z2k632.tk/verify?id=jojg5bcjg5sy,1
"Dear Michael, thank you for your purchase. Your invoice #925746 is attached for your records.
Thanks.",0
"Dear Bob, you have an unclaimed tax refund of $9481. Submit your details to receive payment: http://4shvloebnh.ml/verify?id=upgmh7pm9zxj",1
"Dear Michael, your account has been flagged for review. Provide your login credentials to continue: http://9q2sb2xr3s.xyz/verify?id=8whs4ot19t9g",1
"Hi team, the code freeze for release v2.5 starts Thursday. Please merge all pending PRs before then.
Thanks.",0
Congratulations! You have been selected as the winner of our $8061 lottery. Claim your prize now: http://drku4qq53w.ml/verify?id=x0anypzz86yo,1
"Dear David, thank you for your purchase. Your invoice #285701 is attached for your records.  Thanks.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://e07c9vksu1.ml/verify?id=y9gvxqtcwzi9,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://1ohs9ui9zx.xyz/verify?id=g0vrl7a17npd",1
FW: You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://dbeibc45vx.ml/verify?id=wnrpdd6d4s8k,1
"Dear John, your order #666627 has been shipped and will arrive by Monday.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://1cvupwtu40.xyz/verify?id=y25evbmqu1ei",1
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://z8frr3tio0.ml/verify?id=jv390tp6b8wm",1
"Dear David, your account has been flagged for review. Provide your login credentials to continue: http://jfsqnpjzct.tk/verify?id=y854l9tivl3t",1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://mvkroyqcvb.tk/verify?id=7spvxlqxffjo,1
"Dear John, your order #691906 has been shipped and will arrive by Friday.",0
"Dear Michael, your order #696371 has been shipped and will arrive by Friday.",0
"Dear Lisa, your order #833136 has been shipped and will arrive by Monday.",0
"Hi James, your monthly cloud usage report is ready. Total spend: $36.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://z9opfd9glp.xyz/verify?id=iz9bdcm5ov2i,1
"Dear Bob, your account has been flagged for review. Provide your login credentials to continue: http://hg2ggvoiyg.xyz/verify?id=wiu44x1om5pp",1
"Dear Emily, thank you for your purchase. Your invoice #750269 is attached for your records.",0
"Dear Sarah, your order #766980 has been shipped and will arrive by Wednesday.",0
"Dear Emma, thank you for your purchase. Your invoice #269834 is attached for your records.",0
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://gx1tj3wx6o.tk/verify?id=d5brvleonbfs,1
"Hi David, your monthly cloud usage report is ready. Total spend: $257.",0
"Dear Emma, thank you for your purchase. Your invoice #791682 is attached for your records. (see attached) Thanks.",0
"Dear Bob, your order #562830 has been shipped and will arrive by Friday.",0
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://p60c9xg53o.xyz/verify?id=b3s56sm357f2,1
"Dear customer, your refund of $212 has been processed. It will appear in your account within 5 business days. — Thanks.",0
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://lalrx2frko.xyz/verify?id=5oallcxhq0lw,1
"Hi Alice, your monthly cloud usage report is ready. Total spend: $435.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://p9iwgi5emh.tk/verify?id=phvvmivmir6e",1
"Dear customer, your refund of $90 has been processed. It will appear in your account within 5 business days.",0
Congratulations! You have been selected as the winner of our $49256 lottery. Claim your prize now: http://prsryvtymy.tk/verify?id=8sz77e16bz8o,1
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://axyzqjjdfr.tk/verify?id=me64v1uyn9i8,1
"Dear Emily, thank you for your purchase. Your invoice #975509 is attached for your records.",0
FW: IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://ghxp43vnl7.ml/verify?id=ypeqzy0f7lo1,1
Act now! Limited time offer - get a free $41627 gift card. Click to claim: http://lfqq7wxh84.tk/verify?id=8fpa1i5ums7q,1
"Dear customer, your refund of $354 has been processed. It will appear in your account within 5 business days.",0
"Dear customer, your refund of $335 has been processed. It will appear in your account within 5 business days.",0
"Dear John, thank you for your purchase. Your invoice #101638 is attached for your records.",0
"Dear customer, your refund of $487 has been processed. It will appear in your account within 5 business days.",0
Your package could not be delivered due to an incorrect address. Update your shipping info: http://mfpe4777go.tk/verify?id=v88gjx5u6op3 Do not ignore this message.,1
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://jr13aj8spq.tk/verify?id=1w0xjv9zewmk",1
"FW: ALERT: Your credit card ending in 3748 has been charged $46792. If this was not you, click here: http://dp57dhda6t.tk/verify?id=hulvpt7fr1p0 Time sensitive.",1
"Dear Emily, thank you for your purchase. Your invoice #787400 is attached for your records.",0
"ALERT: Your credit card ending in 5266 has been charged $26745. If this was not you, click here: http://qwjjltpzp2.xyz/verify?id=haxfmp3p488h",1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://ijc3tzemsb.tk/verify?id=z5rhyclzkooy,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://ee6qgazgcr.ml/verify?id=bgieum9c767c,1
Congratulations! You have been selected as the winner of our $47679 lottery. Claim your prize now: http://7qhxu8vop0.xyz/verify?id=zpsdpmeubtea,1
"Hi David, your monthly cloud usage report is ready. Total spend: $229.",0
Congratulations! You have been selected as the winner of our $33917 lottery. Claim your prize now: http://qztx54mgcl.ml/verify?id=k05ddzksil8v,1
"Dear customer, your refund of $309 has been processed. It will appear in your account within 5 business days.  Thanks.",0
"ALERT: Your credit card ending in 6003 has been charged $2464. If this was not you, click here: http://465sse9ray.xyz/verify?id=j7by362555xu",1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://mr1mpy8gju.ml/verify?id=zjfoa9wcp9k7,1
"Dear customer, your refund of $472 has been processed. It will appear in your account within 5 business days.",0
FW: Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://y7i6tpp8ub.xyz/verify?id=eufh6pncdehc Do not ignore this message.,1
Your Zoom account requires immediate verification. Click below to confirm your identity: http://b2k2ku5bcb.xyz/verify?id=us1sv1yz10fd,1
Your PayPal account has been limited. Please update your information to restore access: http://mpc7jw4do6.ml/verify?id=k1tvkjnv2uts,1
"Dear Bob, you have an unclaimed tax refund of $30899. Submit your details to receive payment: http://21uln8j90v.xyz/verify?id=wzss2smfagdg",1
"Dear David, thank you for your purchase. Your invoice #843298 is attached for your records.",0
"Dear Bob, your account has been flagged for review. Provide your login credentials to continue: http://e94s98o6ci.ml/verify?id=uarl4iuhad6r",1
"Dear customer, your refund of $479 has been processed. It will appear in your account within 5 business days.",0
"Hi James, just a quick reminder about the project deadline this Friday. Please submit your work on time. — Thanks.",0
"Dear Alice, thank you for your purchase. Your invoice #441399 is attached for your records.",0
FW: SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://cy1jgevnqw.ml/verify?id=eu5f23mzzjtr Time sensitive.,1
"Dear customer, your refund of $310 has been processed. It will appear in your account within 5 business days.",0
"Hi Alice, your monthly cloud usage report is ready. Total spend: $363.",0
"Dear Emma, your order #952541 has been shipped and will arrive by Thursday.",0
Your package could not be delivered due to an incorrect address. Update your shipping info: http://i4b85uynk5.tk/verify?id=7pa2f9ob13ng,1
"Dear James, you have an unclaimed tax refund of $22621. Submit your details to receive payment: http://9ccgfld0m8.ml/verify?id=9mhai47znt9e",1
"Dear John, thank you for your purchase. Your invoice #955423 is attached for your records.",0
RE: URGENT Your PayPal account has been limited. Please update your information to restore access: http://hgva9dxslm.tk/verify?id=e5k47wfxeyd7 Do not ignore this message.,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://ju81e6j7s7.xyz/verify?id=e9ewfq1335ue",1
"Hi John, your monthly cloud usage report is ready. Total spend: $41.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://o5i68mryjj.xyz/verify?id=g7ymm992nhnk",1
"Dear Bob, your account has been flagged for review. Provide your login credentials to continue: http://r8ux50j8nd.xyz/verify?id=wqr6pa1lrx2m",1
"Dear Lisa, your order #771293 has been shipped and will arrive by Friday.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://wku0240nk4.tk/verify?id=hhtjwix4uvup,1
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://ebojv78auq.xyz/verify?id=hlyn1qb8zhxw,1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://gcr7mwz9wv.ml/verify?id=1qpakh3djyfl,1
Your PayPal account has been limited. Please update your information to restore access: http://fkxn710v29.tk/verify?id=y9kqxx6zf4mu,1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://7e0tdakn5z.xyz/verify?id=vk7h7c9tq8ye,1
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://wz3euhslwq.ml/verify?id=zcevjhpdcmb9,1
"Dear James, your order #841312 has been shipped and will arrive by Thursday.",0
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://khrei3tbps.tk/verify?id=xbpmq929jb4p",1
"Hi Bob, your monthly cloud usage report is ready. Total spend: $54.",0
FW: Your Zoom account requires immediate verification. Click below to confirm your identity: http://15zhiow1nr.ml/verify?id=ceyn6ckej8n0 Time sensitive.,1
"Dear Alice, your order #557547 has been shipped and will arrive by Wednesday.  Thanks.",0
"Dear James, thank you for your purchase. Your invoice #244705 is attached for your records.",0
Your package could not be delivered due to an incorrect address. Update your shipping info: http://gyrwyuwx7q.xyz/verify?id=2udwk6gyy01f,1
"Hi David, thanks for reaching out. We received your support ticket and will respond within 24 hours.
Thanks.",0
"Hi Sarah, your monthly cloud usage report is ready. Total spend: $164.",0
Your package could not be delivered due to an incorrect address. Update your shipping info: http://ji2fs6ivkr.ml/verify?id=i14axo9be0zi,1
"Dear Bob, you have an unclaimed tax refund of $30106. Submit your details to receive payment: http://unoddayddi.ml/verify?id=qrt8mfldi3zy",1
"Hi Sarah, your monthly cloud usage report is ready. Total spend: $487.",0
"Dear David, your order #348231 has been shipped and will arrive by Monday.  Thanks.",0
"Hi Emma, your monthly cloud usage report is ready. Total spend: $324.",0
"Dear applicant, we are pleased to inform you that your application for the Cybersecurity program has been received.  Thanks.",0
"Hi John, your monthly cloud usage report is ready. Total spend: $309.",0
"Dear Emma, thank you for your purchase. Your invoice #662983 is attached for your records.",0
"Dear Michael, your order #446563 has been shipped and will arrive by Tuesday. (see attached) Thanks.",0
You have received a secure document from Lisa. Click here to view: http://fhoiqr1bhf.tk/verify?id=t3bfg7ex4wrk,1
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://t6ezyv2ehg.xyz/verify?id=689ma00lrn1z",1
"Dear Sarah, your account has been flagged for review. Provide your login credentials to continue: http://mhp3kusp70.tk/verify?id=v4bl92kltas9",1
"Dear Emma, your order #523768 has been shipped and will arrive by Tuesday.",0
Act now! Limited time offer - get a free $41059 gift card. Click to claim: http://1x3ddfuqbg.tk/verify?id=rcl1szmm5xr4,1
"Hi David, your monthly cloud usage report is ready. Total spend: $349.",0
"Dear Sarah, your order #569952 has been shipped and will arrive by Friday. (see attached) Thanks.",0
"Hi Bob, thanks for reaching out. We received your support ticket and will respond within 24 hours.
Thanks.",0
"Dear customer, your refund of $365 has been processed. It will appear in your account within 5 business days. — Thanks.",0
RE: URGENT IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://9fauk8fuim.xyz/verify?id=8lhxrn1xbklz Do not ignore this message.,1
Your Zoom account requires immediate verification. Click below to confirm your identity: http://0mqa40nn9r.tk/verify?id=cdjwg974990b,1
"Hi David, your monthly cloud usage report is ready. Total spend: $327.  Thanks.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://u2w2ti2jus.xyz/verify?id=fcayhe9q5bcl,1
"Dear customer, your refund of $402 has been processed. It will appear in your account within 5 business days.",0
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://1u9a4dcmd5.tk/verify?id=djso5q7zi44g,1
"Dear Sarah, thank you for your purchase. Your invoice #939166 is attached for your records.",0
"Dear John, your order #159531 has been shipped and will arrive by Wednesday.",0
Your PayPal account has been limited. Please update your information to restore access: http://qy0fevk2wi.tk/verify?id=ikrw2nv2qplo,1
"Dear Emily, thank you for your purchase. Your invoice #592776 is attached for your records. — Thanks.",0
"Dear Lisa, your order #170034 has been shipped and will arrive by Wednesday.",0
"Dear John, your order #646740 has been shipped and will arrive by Friday.",0
"Dear Bob, your order #771059 has been shipped and will arrive by Tuesday.",0
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://nb006r9suq.tk/verify?id=e14f9xcsfopc,1
"Hi Bob, just a quick reminder about the project deadline this Monday. Please submit your work on time. — Thanks.",0
"Hi James, your monthly cloud usage report is ready. Total spend: $81.",0
"Dear David, thank you for your purchase. Your invoice #345115 is attached for your records.",0
"Hi James, your monthly cloud usage report is ready. Total spend: $292.",0
"ALERT: Your credit card ending in 5286 has been charged $791. If this was not you, click here: http://hyjk3aqu2a.ml/verify?id=n558cijh3x32 Do not ignore this message.",1
"Dear Emily, your order #939871 has been shipped and will arrive by Friday.  Thanks.",0
"Hi Alice, your monthly cloud usage report is ready. Total spend: $101.",0
"Dear Emma, your order #259443 has been shipped and will arrive by Thursday.",0
"Dear Michael, your order #705633 has been shipped and will arrive by Monday.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://7m8a1c1hky.ml/verify?id=xd876egtujn4,1
"Dear James, your order #336517 has been shipped and will arrive by Thursday.",0
"Dear customer, your refund of $258 has been processed. It will appear in your account within 5 business days.
Thanks.",0
"Dear Lisa, thank you for your purchase. Your invoice #234970 is attached for your records.",0
"Dear Alice, your order #497250 has been shipped and will arrive by Thursday.",0
"Hi Emma, your monthly cloud usage report is ready. Total spend: $468.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://uw4q1luvv2.ml/verify?id=6u96lc69xkxs,1
"Dear David, thank you for your purchase. Your invoice #383369 is attached for your records.",0
"Dear John, your order #107029 has been shipped and will arrive by Friday.",0
RE: URGENT Act now! Limited time offer - get a free $49151 gift card. Click to claim: http://q5rlbch1dv.xyz/verify?id=dpbwqwhex59l,1
FW: Your PayPal account has been limited. Please update your information to restore access: http://zzs2g8efmz.xyz/verify?id=mnb8rvujpwz4 Do not ignore this message.,1
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://d58e5jqqye.tk/verify?id=4w8pnm18rv1r,1
"Hi John, just a quick reminder about the project deadline this Wednesday. Please submit your work on time.  Thanks.",0
"Hi Lisa, your monthly cloud usage report is ready. Total spend: $482.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://8zq3lojxeh.xyz/verify?id=35al7pdinf1j,1
"Hi Lisa, your monthly cloud usage report is ready. Total spend: $346.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://rpj3vziqfc.tk/verify?id=fd8v6u1q4uss",1
"Dear Bob, you have an unclaimed tax refund of $36785. Submit your details to receive payment: http://uchexgwts8.xyz/verify?id=aw7po3qe8uhu",1
"Dear Sarah, your order #557303 has been shipped and will arrive by Tuesday.",0
You have received a secure document from Michael. Click here to view: http://5pjwal52rc.xyz/verify?id=j7jbhjjqikss,1
"Dear Emma, your order #717705 has been shipped and will arrive by Wednesday.",0
"Dear James, thank you for your purchase. Your invoice #187825 is attached for your records.",0
"Dear Lisa, you have an unclaimed tax refund of $46010. Submit your details to receive payment: http://d5b3y9fvq0.ml/verify?id=nruixxnx33cm",1
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://gimkjxset2.xyz/verify?id=ln1saehr1lib",1
"Dear Alice, your order #699787 has been shipped and will arrive by Friday.",0
"Dear applicant, we are pleased to inform you that your application for the Machine Learning program has been received. (see attached) Thanks.",0
"Dear Bob, your order #513866 has been shipped and will arrive by Friday.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://w9qq81ada8.tk/verify?id=zxidownto3p2,1
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://bi2dgtxrlc.tk/verify?id=z8mysulv3nxr",1
"Dear Emma, your account has been flagged for review. Provide your login credentials to continue: http://ciu046xqjj.ml/verify?id=jbkjr5408jpa",1
"Hi team, please find the attached report for February. Let me know if you have any questions. — Thanks.",0
"Hi John, your monthly cloud usage report is ready. Total spend: $172.",0
You have received a secure document from John. Click here to view: http://7lwnph0few.xyz/verify?id=0jx0ks3um7og,1
Your package could not be delivered due to an incorrect address. Update your shipping info: http://6084uexwrg.xyz/verify?id=c7mvikbskgz1,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://2uixmsa6or.ml/verify?id=2gfihayqwpvj,1
Congratulations! You have been selected as the winner of our $49846 lottery. Claim your prize now: http://4xjrcgkph0.xyz/verify?id=ux8ope1oswnk,1
You have received a secure document from Emily. Click here to view: http://3y41y217n6.xyz/verify?id=6txspuw2he4b,1
RE: URGENT Congratulations! You have been selected as the winner of our $20282 lottery. Claim your prize now: http://besvn6wbh5.ml/verify?id=h5xfxcnfaqh6 Time sensitive.,1
"Hi Michael, your monthly cloud usage report is ready. Total spend: $175.",0
"Hi James, your monthly cloud usage report is ready. Total spend: $362.",0
"Hi David, your monthly cloud usage report is ready. Total spend: $422.",0
"Hi Emily, thanks for reaching out. We received your support ticket and will respond within 24 hours.
Thanks.",0
"Dear Michael, thank you for your purchase. Your invoice #406083 is attached for your records.",0
"Dear customer, your refund of $242 has been processed. It will appear in your account within 5 business days.  Thanks.",0
"Dear Emily, you have an unclaimed tax refund of $48375. Submit your details to receive payment: http://vsu3fueb0j.xyz/verify?id=58madehq726o",1
"Dear John, your order #879520 has been shipped and will arrive by Wednesday.",0
"Hi David, your monthly cloud usage report is ready. Total spend: $268.",0
"Hi David, your monthly cloud usage report is ready. Total spend: $31.",0
"Dear customer, your refund of $295 has been processed. It will appear in your account within 5 business days.",0
"Hi Alice, your monthly cloud usage report is ready. Total spend: $494.",0
Your PayPal account has been limited. Please update your information to restore access: http://gkf9lpt1l6.ml/verify?id=8ons2k9prs6r,1
"Dear customer, your refund of $225 has been processed. It will appear in your account within 5 business days.",0
"Hello, your flight booking confirmation for Tuesday is attached. Have a great trip!
Thanks.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://a96u07u9nf.tk/verify?id=j9knzo3fuy84,1
"Dear Sarah, thank you for your purchase. Your invoice #744245 is attached for your records.",0
"Dear Sarah, your account has been flagged for review. Provide your login credentials to continue: http://78p83a5zjd.ml/verify?id=n8k402bh2v8c",1
"Dear Bob, your order #138332 has been shipped and will arrive by Thursday.",0
You have received a secure document from John. Click here to view: http://ki81xr5mr8.tk/verify?id=znhui0lnvz2g,1
"ALERT: Your credit card ending in 1983 has been charged $40323. If this was not you, click here: http://ceo71wprrp.tk/verify?id=c40fbiocjr61",1
"Dear Lisa, your order #822859 has been shipped and will arrive by Monday.",0
"Hi John, your monthly cloud usage report is ready. Total spend: $183.",0
"Hi James, your monthly cloud usage report is ready. Total spend: $173.",0
"Hi John, just a quick reminder about the project deadline this Thursday. Please submit your work on time.
Thanks.",0
"Dear James, you have an unclaimed tax refund of $10712. Submit your details to receive payment: http://lcu032j9d7.tk/verify?id=mu5nb89tu228",1
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://d4rel41574.tk/verify?id=7u77yqln4nmg,1
"Dear customer, we detected unauthorized access to your account. Confirm your identity within 24 hours or your account will be permanently locked: http://jn7z45u6yg.tk/verify?id=nlh4xudiv3y3",1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://4ms8wmbsxk.tk/verify?id=e5o1f6mggnbn",1
"Dear Bob, thank you for your purchase. Your invoice #135858 is attached for your records.",0
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://k90s4d8zwt.ml/verify?id=3s3m355jc16i Time sensitive.,1
Your Zoom account requires immediate verification. Click below to confirm your identity: http://se2a8hbftv.ml/verify?id=ush6ud11w5ns,1
Your Zoom account requires immediate verification. Click below to confirm your identity: http://urdzf0xc8k.xyz/verify?id=fegxsz5uzzt1,1
Act now! Limited time offer - get a free $23392 gift card. Click to claim: http://m5t3ks3mwb.xyz/verify?id=p8yrzayonhnu,1
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://bfz9i5qpi3.xyz/verify?id=1l5g0gl66phy,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://16nusk759z.xyz/verify?id=xn6hoemqzk40",1
"Good morning team, attached are the minutes from yesterday's meeting. Action items are highlighted.
Thanks.",0
URGENT: Unusual login activity detected on your account. Secure your account immediately: http://8wtvg2zwav.xyz/verify?id=s3p1a2ce97ip,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://k0n9pd1f7o.ml/verify?id=4otpdrcwwiik",1
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://wwwnzuap73.tk/verify?id=gousqlba8vbd,1
